NodeId,Degree,Closeness,Betweennes,EigenVector,NetworkConstraint,ClusteringCoefficient,PageRank,HubScore,AuthorityScore
100001633084080,11.000000,0.213822,456.121013,0.000150,0.179241,0.472727,0.000273,0.000150,0.000150
100011884251119,12.000000,0.237172,1152.379479,0.001417,0.174563,0.515152,0.000316,0.001417,0.001417
1608951824,16.000000,0.270131,1397.158949,0.012873,0.081354,0.358333,0.000251,0.012873,0.012873
693431066,16.000000,0.259310,1225.654934,0.012239,0.081347,0.333333,0.000251,0.012239,0.012239
100000247535748,5.000000,0.237130,0.000000,0.000858,0.285591,1.000000,0.000129,0.000858,0.000858
100004272879160,14.000000,0.243273,5302.429248,0.001954,0.177881,0.604396,0.000338,0.001954,0.001954
100000265664377,5.000000,0.226863,1268.987557,0.000138,0.265268,0.200000,0.000191,0.000138,0.000138
100003758223584,6.000000,0.203790,4630.331041,0.000050,0.211668,0.133333,0.000298,0.000050,0.000050
100001505251670,12.000000,0.219669,4.200763,0.000457,0.221313,0.939394,0.000234,0.000457,0.000457
100007735927358,18.000000,0.240878,598.025891,0.001793,0.144300,0.549020,0.000332,0.001793,0.001793
100010523882880,37.000000,0.266994,2822.687775,0.040318,0.055736,0.627628,0.000488,0.040319,0.040319
100000298659625,2.000000,0.209423,0.000000,0.000150,0.844636,1.000000,0.000118,0.000150,0.000150
100003734022563,2.000000,0.209423,0.000000,0.000150,0.844636,1.000000,0.000118,0.000150,0.000150
100010689369198,26.000000,0.270706,1337.549530,0.025550,0.058785,0.356923,0.000362,0.025550,0.025550
100001884295722,10.000000,0.256073,400.219521,0.007422,0.123424,0.355556,0.000185,0.007422,0.007422
100000336805705,3.000000,0.235206,0.000000,0.001590,0.399306,1.000000,0.000096,0.001590,0.001590
568238872,52.000000,0.274044,595.179386,0.062359,0.047382,0.653092,0.000596,0.062360,0.062360
100005744167951,10.000000,0.220669,1635.789809,0.000189,0.172847,0.266667,0.000275,0.000189,0.000189
100000347033487,1.000000,0.185660,0.000000,0.000008,1.076389,0.000000,0.000083,0.000008,0.000008
100003812908113,12.000000,0.227968,15249.071299,0.000469,0.132359,0.242424,0.000491,0.000469,0.000469
100000349685397,1.000000,0.221383,0.000000,0.000345,1.025623,0.000000,0.000063,0.000345,0.000345
534654434,7.000000,0.236436,208.744372,0.001214,0.178285,0.333333,0.000151,0.001214,0.001214
100004859829975,16.000000,0.235497,273.991999,0.000994,0.163521,0.575000,0.000351,0.000994,0.000994
100000367328640,4.000000,0.193879,0.000000,0.000027,0.615881,1.000000,0.000186,0.000027,0.000027
100001901364849,8.000000,0.217129,1680.015041,0.000105,0.249256,0.285714,0.000273,0.000105,0.000105
100008220128081,17.000000,0.236310,525.586664,0.001304,0.168235,0.551471,0.000371,0.001304,0.001304
100009049769824,38.000000,0.281062,12038.216340,0.028442,0.045698,0.253201,0.000605,0.028442,0.028442
100003601390093,6.000000,0.239773,136.705842,0.001515,0.293985,0.666667,0.000167,0.001515,0.001515
100000029840388,20.000000,0.261394,6056.134077,0.006017,0.082262,0.310526,0.000406,0.006017,0.006017
100000099280177,2.000000,0.210847,45831.854228,0.000214,0.548056,0.000000,0.000151,0.000214,0.000214
100000416045069,2.000000,0.143642,47.312510,0.000000,0.625000,0.000000,0.000231,0.000000,0.000000
100007192156267,2.000000,0.158129,736.826123,0.000000,0.625000,0.000000,0.000225,0.000000,0.000000
100000417673626,4.000000,0.215046,48.114606,0.000092,0.355934,0.333333,0.000135,0.000092,0.000092
100001613846238,6.000000,0.221585,654.723822,0.000104,0.205367,0.200000,0.000181,0.000104,0.000104
100004667884678,6.000000,0.220541,8.177000,0.000129,0.280668,0.866667,0.000171,0.000129,0.000129
100004676010011,13.000000,0.225482,267.185509,0.000207,0.187789,0.641026,0.000316,0.000207,0.000207
100003990118379,4.000000,0.203246,12569.911919,0.000034,0.294614,0.000000,0.000256,0.000034,0.000034
100003060557468,17.000000,0.240205,2140.982476,0.001626,0.158602,0.647059,0.000356,0.001626,0.001626
100000950214446,10.000000,0.243606,1579.706340,0.001506,0.115438,0.066667,0.000230,0.001506,0.001506
100002712853987,10.000000,0.228319,99.635814,0.001123,0.222346,0.888889,0.000223,0.001123,0.001123
1423717526,53.000000,0.279706,1649.322211,0.064971,0.040023,0.526851,0.000609,0.064972,0.064972
1449158581,27.000000,0.277697,4008.055378,0.016797,0.074492,0.418803,0.000435,0.016797,0.016797
606787144,19.000000,0.257856,678.272058,0.008006,0.129572,0.707602,0.000310,0.008006,0.008006
100000752416623,4.000000,0.200150,1280.641380,0.000070,0.451823,0.500000,0.000232,0.000070,0.000070
100004968605671,6.000000,0.201481,2011.320458,0.000071,0.359917,0.466667,0.000341,0.000071,0.000071
100007939093931,4.000000,0.200150,0.250000,0.000071,0.509885,0.833333,0.000226,0.000071,0.000071
100008056965457,16.000000,0.233354,8815.953097,0.000390,0.172085,0.566667,0.000441,0.000390,0.000390
1597561169,26.000000,0.259562,2425.884692,0.002232,0.103138,0.686154,0.000441,0.002232,0.002232
100003388777205,15.000000,0.271865,10132.421318,0.010534,0.095188,0.295238,0.000324,0.010534,0.010534
100010183773589,23.000000,0.246853,54835.015829,0.002349,0.054315,0.007905,0.001120,0.002349,0.002349
100010296915167,12.000000,0.234297,11104.630068,0.001816,0.129295,0.439394,0.000291,0.001816,0.001816
100001109478715,4.000000,0.214372,148.035931,0.000096,0.282537,0.166667,0.000127,0.000096,0.000096
100001604814259,3.000000,0.215969,253.225666,0.000241,0.352554,0.000000,0.000112,0.000241,0.000241
100001053013433,3.000000,0.257905,4380.229442,0.002095,0.352861,0.000000,0.000124,0.002095,0.002095
100005821209046,6.000000,0.214234,3707.887631,0.000073,0.329203,0.266667,0.000291,0.000073,0.000073
100002771616644,12.000000,0.222454,1561.059298,0.000132,0.135529,0.242424,0.000312,0.000132,0.000132
100001104346268,2.000000,0.224760,3.994006,0.000910,0.520922,0.000000,0.000076,0.000910,0.000910
100001124074371,9.000000,0.229736,441.219975,0.000413,0.158903,0.277778,0.000204,0.000413,0.000413
753922219,34.000000,0.248555,21927.326401,0.002790,0.076306,0.426025,0.000691,0.002790,0.002790
100003939946126,12.000000,0.236709,2068.604241,0.000429,0.142959,0.348485,0.000277,0.000429,0.000429
100006628518516,13.000000,0.240747,3587.037276,0.001501,0.131068,0.346154,0.000309,0.001501,0.001501
100001255527578,15.000000,0.249696,1767.059418,0.001247,0.102331,0.323810,0.000299,0.001247,0.001247
100003261879674,52.000000,0.284328,26286.810866,0.016237,0.031790,0.112368,0.000898,0.016237,0.016237
100001290807767,6.000000,0.240400,988.702395,0.000482,0.284817,0.533333,0.000203,0.000482,0.000482
100001328431538,3.000000,0.205217,57.706583,0.000088,0.401286,0.333333,0.000105,0.000088,0.000088
1031673653,5.000000,0.221917,1416.298027,0.000389,0.217173,0.000000,0.000143,0.000389,0.000389
100000191907375,7.000000,0.223087,99.474053,0.000151,0.324696,0.761905,0.000220,0.000151,0.000151
100001884111745,7.000000,0.227405,89.397099,0.000333,0.286669,0.666667,0.000203,0.000333,0.000333
599726249,12.000000,0.257806,344.602428,0.011889,0.101391,0.439394,0.000187,0.011889,0.011889
100004026434788,5.000000,0.226959,26.322592,0.000565,0.272098,0.400000,0.000133,0.000565,0.000565
100008321536464,5.000000,0.202598,6.130683,0.000044,0.366752,0.900000,0.000162,0.000044,0.000044
100001560912963,9.000000,0.220268,1843.788007,0.000362,0.218167,0.444444,0.000277,0.000362,0.000362
100002686708999,1.000000,0.196914,0.000000,0.000048,1.082645,0.000000,0.000069,0.000048,0.000048
100003734490414,2.000000,0.192064,1653.858809,0.000031,0.562431,0.000000,0.000149,0.000031,0.000031
100005928039916,1.000000,0.146756,0.000000,0.000000,1.187500,0.000000,0.000121,0.000000,0.000000
100001630880004,12.000000,0.239386,91.986853,0.001139,0.190842,0.742424,0.000252,0.001139,0.001139
100001678294603,14.000000,0.243584,1795.385128,0.000719,0.129826,0.307692,0.000309,0.000719,0.000719
100001884616734,9.000000,0.232317,191.454430,0.000515,0.210764,0.611111,0.000217,0.000515,0.000515
100001697192582,7.000000,0.208588,962.042847,0.000107,0.181029,0.285714,0.000226,0.000107,0.000107
100008192734042,12.000000,0.230390,2173.728698,0.000687,0.164900,0.590909,0.000318,0.000687,0.000687
100019112688027,2.000000,0.198600,2773.162697,0.000030,0.579082,0.000000,0.000167,0.000030,0.000030
100001790438606,3.000000,0.195242,6948.747482,0.000016,0.389408,0.000000,0.000221,0.000016,0.000016
100003029243845,5.000000,0.183324,17659.808565,0.000001,0.265489,0.100000,0.000403,0.000001,0.000001
100001810850329,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000319,0.000000,0.000000
100008448150773,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000319,0.000000,0.000000
100001826979367,6.000000,0.229993,448.359692,0.001574,0.200126,0.133333,0.000147,0.001574,0.001574
100003001749437,12.000000,0.248903,25219.163392,0.004130,0.143623,0.196970,0.000433,0.004130,0.004130
100003172080541,9.000000,0.225139,32537.047151,0.000175,0.169617,0.305556,0.000313,0.000175,0.000175
100006412323501,3.000000,0.188454,0.000000,0.000023,0.500473,1.000000,0.000126,0.000023,0.000023
100009742148071,3.000000,0.139385,2666.500000,0.000000,0.444444,0.000000,0.000390,0.000000,0.000000
100002873197008,3.000000,0.240054,2161.533450,0.000396,0.360987,0.000000,0.000131,0.000396,0.000396
100002119139059,24.000000,0.253758,1797.993042,0.002499,0.079625,0.355072,0.000436,0.002499,0.002499
100005297342494,11.000000,0.216900,16.011733,0.000128,0.258389,0.981818,0.000298,0.000128,0.000128
100004544165085,22.000000,0.228731,255.762797,0.000570,0.122768,0.761905,0.000416,0.000570,0.000570
100005874676098,10.000000,0.215881,15.855778,0.000165,0.267602,0.888889,0.000288,0.000165,0.000165
100002444066608,1.000000,0.163259,0.000000,0.000000,1.222222,0.000000,0.000111,0.000000,0.000000
100003244050946,3.000000,0.195099,2778.062643,0.000025,0.363302,0.000000,0.000221,0.000025,0.000025
100006591912325,9.000000,0.220669,376.850639,0.000156,0.154268,0.222222,0.000239,0.000156,0.000156
100002629423145,5.000000,0.231671,977.243428,0.000368,0.225741,0.100000,0.000144,0.000368,0.000368
1847257614,17.000000,0.249136,2804.775093,0.003622,0.105702,0.294118,0.000346,0.003622,0.003622
100004410935570,10.000000,0.221401,1556.663877,0.000089,0.163459,0.311111,0.000283,0.000089,0.000089
100010239725001,27.000000,0.269666,5176.447528,0.010375,0.075083,0.356125,0.000492,0.010375,0.010375
100002814240007,3.000000,0.243717,6176.908258,0.000761,0.379657,0.000000,0.000193,0.000761,0.000761
100011985109047,1.000000,0.141007,0.000000,0.000000,1.250000,0.000000,0.000185,0.000000,0.000000
100004059255780,14.000000,0.259537,10977.220053,0.003289,0.116757,0.241758,0.000373,0.003289,0.003289
100007287162748,5.000000,0.226709,26365.107981,0.000230,0.225054,0.000000,0.000251,0.000230,0.000230
100002919702334,7.000000,0.223779,12602.846021,0.000151,0.172783,0.095238,0.000365,0.000151,0.000151
100012169867816,1.000000,0.182872,0.000000,0.000002,1.122449,0.000000,0.000092,0.000002,0.000002
100002929122827,7.000000,0.228222,870.364616,0.000959,0.176173,0.238095,0.000184,0.000959,0.000959
100002960030683,7.000000,0.256196,2205.820243,0.001344,0.193274,0.238095,0.000207,0.001344,0.001344
100000053812326,2.000000,0.217112,0.000000,0.000169,0.634177,1.000000,0.000093,0.000169,0.000169
100002983629796,2.000000,0.211717,13310.000000,0.000034,0.573347,0.000000,0.000177,0.000034,0.000034
100005790243608,2.000000,0.174828,10652.000000,0.000001,0.625000,0.000000,0.000247,0.000001,0.000001
100001899567739,2.000000,0.206937,207.905205,0.000120,0.532215,0.000000,0.000097,0.000120,0.000120
100003004794968,5.000000,0.222565,1747.546122,0.000216,0.313225,0.200000,0.000225,0.000216,0.000216
100006466609631,5.000000,0.213377,845.321031,0.000071,0.309164,0.200000,0.000203,0.000071,0.000071
100003767504854,4.000000,0.156202,10308.132306,0.000000,0.306875,0.000000,0.000436,0.000000,0.000000
100003089284632,8.000000,0.243184,3985.990609,0.001501,0.223717,0.321429,0.000260,0.001501,0.001501
100003116546072,1.000000,0.195873,0.000000,0.000026,1.055363,0.000000,0.000072,0.000026,0.000026
100001750831093,17.000000,0.243562,10294.176189,0.001593,0.088921,0.117647,0.000482,0.001593,0.001593
100003126123306,2.000000,0.750000,2.000000,0.000000,0.562500,0.000000,0.000414,0.000000,0.000000
100005995088560,1.000000,0.500000,0.000000,0.000000,1.250000,0.000000,0.000224,0.000000,0.000000
100013116673653,2.000000,0.750000,2.000000,0.000000,0.562500,0.000000,0.000414,0.000000,0.000000
100001193943411,10.000000,0.230969,1354.066369,0.001010,0.216726,0.600000,0.000278,0.001010,0.001010
100003163511778,8.000000,0.219651,81.662132,0.000394,0.291528,0.928571,0.000231,0.000394,0.000394
100003961986520,9.000000,0.222881,11834.761993,0.000289,0.232080,0.583333,0.000305,0.000288,0.000288
1507111253,17.000000,0.232378,5698.525515,0.000389,0.124772,0.522059,0.000398,0.000389,0.000389
100008172481967,25.000000,0.284845,9991.668932,0.013386,0.057364,0.176667,0.000442,0.013386,0.013386
1352111587,7.000000,0.240184,1.247875,0.003523,0.206513,0.904762,0.000132,0.003523,0.003523
1322763196,20.000000,0.260678,1457.553704,0.009905,0.086649,0.357895,0.000363,0.009905,0.009905
100005147760248,16.000000,0.265136,2186.481243,0.003886,0.124832,0.391667,0.000327,0.003885,0.003885
100003239785355,8.000000,0.211667,17.893526,0.000084,0.267954,0.857143,0.000213,0.000084,0.000084
100003245142596,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000319,0.000000,0.000000
100000245883997,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000319,0.000000,0.000000
100003261431885,2.000000,0.145913,2666.000000,0.000000,0.540000,0.000000,0.000269,0.000000,0.000000
100001863660883,5.000000,0.170808,16323.319349,0.000001,0.246389,0.000000,0.000489,0.000001,0.000001
100007674675818,4.000000,0.226728,887.144801,0.000306,0.405431,0.500000,0.000188,0.000306,0.000306
1046211671,17.000000,0.272532,4227.269847,0.006548,0.078310,0.198529,0.000311,0.006548,0.006548
100003305491184,7.000000,0.245897,2158.863520,0.002719,0.194584,0.190476,0.000199,0.002719,0.002719
1851977746,4.000000,0.241839,48.979751,0.002979,0.269248,0.333333,0.000100,0.002979,0.002979
1482737864,20.000000,0.264269,928.670825,0.013881,0.087143,0.463158,0.000299,0.013881,0.013881
100010820497091,16.000000,0.238850,352.678331,0.003467,0.136902,0.583333,0.000283,0.003467,0.003467
100000158535170,6.000000,0.230769,6.900771,0.001125,0.306681,0.800000,0.000147,0.001125,0.001125
100007475778759,17.000000,0.238658,2133.669501,0.001358,0.149775,0.514706,0.000382,0.001358,0.001358
1239735240,14.000000,0.246922,658.372501,0.001864,0.101928,0.252747,0.000277,0.001864,0.001864
100006317418289,24.000000,0.263018,10429.030216,0.007845,0.094803,0.452899,0.000457,0.007845,0.007845
100004068952273,21.000000,0.237934,124.912640,0.001528,0.140027,0.885714,0.000356,0.001528,0.001528
100000136938713,11.000000,0.240769,8136.630508,0.001087,0.204056,0.363636,0.000340,0.001087,0.001087
100004786831264,8.000000,0.209226,2653.593043,0.000082,0.280521,0.500000,0.000312,0.000082,0.000082
100004573638979,12.000000,0.235559,14258.553552,0.001329,0.172236,0.348485,0.000477,0.001329,0.001329
100007975360871,1.000000,0.192161,0.000000,0.000022,1.071006,0.000000,0.000071,0.000022,0.000022
100006555630158,29.000000,0.260653,25218.825217,0.001596,0.091257,0.497537,0.000598,0.001596,0.001596
100004742628276,8.000000,0.221899,80.914073,0.000268,0.168299,0.464286,0.000173,0.000268,0.000268
100001885450940,6.000000,0.237764,0.000000,0.001961,0.288086,1.000000,0.000148,0.001961,0.001961
100008270761394,2.000000,0.197468,0.000000,0.000020,0.732001,1.000000,0.000099,0.000020,0.000020
100003220648701,4.000000,0.202444,173.383275,0.000053,0.309049,0.166667,0.000136,0.000053,0.000053
100003866717310,13.000000,0.231350,142.034071,0.000815,0.174576,0.653846,0.000285,0.000815,0.000815
100000240502899,2.000000,0.253976,5330.000000,0.002088,0.563587,0.000000,0.000166,0.002088,0.002088
100010893302902,2.000000,0.202583,2666.000000,0.000034,0.562500,0.000000,0.000249,0.000034,0.000034
100003558800519,22.000000,0.244589,6198.612821,0.001232,0.120538,0.523810,0.000460,0.001232,0.001232
100006666127610,4.000000,0.223610,5198.899347,0.000359,0.273546,0.000000,0.000240,0.000359,0.000359
1191972414,19.000000,0.249252,2499.745977,0.002788,0.109201,0.339181,0.000362,0.002788,0.002788
1304922896,15.000000,0.274044,969.171934,0.015495,0.080935,0.380952,0.000244,0.015495,0.015495
100004102891833,12.000000,0.216389,2678.416177,0.000089,0.204601,0.757576,0.000329,0.000089,0.000089
100004287281343,11.000000,0.230829,4654.562297,0.000947,0.195626,0.509091,0.000339,0.000947,0.000947
100003666083259,22.000000,0.286682,12289.388561,0.015881,0.060313,0.199134,0.000396,0.015881,0.015881
100005314688828,6.000000,0.247586,3.648887,0.003302,0.227696,0.866667,0.000134,0.003302,0.003302
1829534795,9.000000,0.246238,2210.170354,0.003344,0.172322,0.416667,0.000245,0.003344,0.003344
100003228903326,12.000000,0.235705,198.412658,0.000507,0.169884,0.590909,0.000251,0.000507,0.000507
1833144865,16.000000,0.248834,4399.708552,0.002198,0.116795,0.250000,0.000362,0.002198,0.002198
100003842348117,3.000000,0.201374,1588.807820,0.000046,0.390556,0.000000,0.000174,0.000046,0.000046
1649768483,13.000000,0.255337,7208.193811,0.006168,0.104395,0.128205,0.000388,0.006168,0.006168
100004627654861,17.000000,0.233476,2278.161860,0.000520,0.135514,0.610294,0.000343,0.000520,0.000520
100004575152460,17.000000,0.222380,399.994950,0.000162,0.169493,0.632353,0.000403,0.000162,0.000162
100007071370685,7.000000,0.239365,8.661775,0.001761,0.190641,0.809524,0.000155,0.001761,0.001761
100004080301510,4.000000,0.215289,932.387557,0.000259,0.315667,0.166667,0.000174,0.000259,0.000259
100001798382380,6.000000,0.227968,1418.337937,0.000356,0.209693,0.200000,0.000187,0.000356,0.000356
100003265771582,10.000000,0.231189,1703.039185,0.000650,0.175087,0.444444,0.000234,0.000650,0.000650
100006019771118,12.000000,0.230570,4282.440179,0.000494,0.183991,0.469697,0.000392,0.000494,0.000494
100004280382850,5.000000,0.220943,357.000770,0.000089,0.304426,0.500000,0.000161,0.000089,0.000089
100003282204814,8.000000,0.233374,194.617850,0.002081,0.237636,0.535714,0.000183,0.002081,0.002081
1673217999,14.000000,0.245151,174.346037,0.003738,0.143016,0.703297,0.000240,0.003738,0.003738
100003086273529,1.000000,0.186217,0.000000,0.000005,1.122449,0.000000,0.000081,0.000005,0.000005
100011671902053,8.000000,0.235663,32.488192,0.001713,0.239359,0.678571,0.000176,0.001713,0.001713
100001248728393,5.000000,0.184964,9.451686,0.000007,0.495701,0.800000,0.000243,0.000007,0.000007
100005967450731,12.000000,0.261727,4972.132697,0.003117,0.148041,0.272727,0.000283,0.003117,0.003117
100004423091020,7.000000,0.211164,8298.098563,0.000061,0.230938,0.142857,0.000439,0.000061,0.000061
100004171903652,9.000000,0.255852,3658.430191,0.001885,0.201446,0.416667,0.000267,0.001885,0.001885
100005508678091,9.000000,0.216091,13758.636504,0.000383,0.225428,0.583333,0.000338,0.000383,0.000383
100011514187797,1.000000,0.191334,0.000000,0.000022,1.071006,0.000000,0.000073,0.000022,0.000022
100004178589705,17.000000,0.269803,3009.332749,0.005854,0.116718,0.345588,0.000348,0.005854,0.005854
100003795229109,9.000000,0.241445,7865.018375,0.002077,0.204798,0.361111,0.000279,0.002077,0.002077
100005146397651,5.000000,0.247540,13366.515742,0.004967,0.223903,0.300000,0.000185,0.004967,0.004967
1035452105,13.000000,0.272198,491.648929,0.015730,0.092493,0.448718,0.000208,0.015730,0.015730
756680815,34.000000,0.271727,4493.954012,0.025562,0.052981,0.395722,0.000479,0.025562,0.025562
100002737101025,3.000000,0.177186,1414.792694,0.000001,0.477623,0.333333,0.000234,0.000001,0.000001
100001730839389,7.000000,0.223292,592.627631,0.000163,0.226211,0.476190,0.000199,0.000163,0.000163
100003263052230,8.000000,0.239860,12912.557549,0.000640,0.161741,0.250000,0.000225,0.000640,0.000640
100001764562232,2.000000,0.750000,2.000000,0.000000,0.562500,0.000000,0.000414,0.000000,0.000000
100008191232742,2.000000,0.750000,2.000000,0.000000,0.562500,0.000000,0.000414,0.000000,0.000000
100003776245536,8.000000,0.247909,3037.491573,0.001072,0.212837,0.428571,0.000236,0.001072,0.001072
100001791623729,10.000000,0.260755,1154.980277,0.002544,0.205308,0.733333,0.000223,0.002544,0.002544
795579348,17.000000,0.248162,12523.378702,0.004864,0.083646,0.242647,0.000335,0.004864,0.004864
100001809263240,10.000000,0.215498,1122.302265,0.000154,0.232396,0.488889,0.000333,0.000154,0.000154
100003878400623,4.000000,0.181244,7.706478,0.000008,0.366251,0.500000,0.000172,0.000008,0.000008
100003521905124,13.000000,0.256098,544.166112,0.006359,0.099332,0.243590,0.000225,0.006359,0.006359
100000979971295,6.000000,0.245671,71.944858,0.004000,0.183951,0.266667,0.000125,0.004000,0.004000
100003740491678,2.000000,0.205819,2666.000000,0.000125,0.511875,0.000000,0.000165,0.000125,0.000125
100007547133874,2.000000,0.188175,2666.000000,0.000009,0.513841,0.000000,0.000177,0.000009,0.000009
100002457705990,1.000000,0.357143,0.000000,0.000000,1.250000,0.000000,0.000210,0.000000,0.000000
100006874623231,2.000000,0.500000,4.000000,0.000000,0.562500,0.000000,0.000382,0.000000,0.000000
1008793809,27.000000,0.246830,7109.054436,0.002400,0.112016,0.660969,0.000485,0.002400,0.002400
100004590162755,1.000000,0.174291,0.000000,0.000001,1.138889,0.000000,0.000086,0.000001,0.000001
100002857382449,2.000000,0.230969,121.024694,0.000802,0.538689,0.000000,0.000085,0.000802,0.000802
100003754758565,11.000000,0.244746,367.535675,0.001743,0.175315,0.509091,0.000232,0.001743,0.001743
833615531,3.000000,0.233824,158.759395,0.001904,0.458301,0.666667,0.000123,0.001904,0.001904
100002971820881,15.000000,0.235955,0.244864,0.001285,0.160510,0.990476,0.000260,0.001285,0.001285
100008365485849,7.000000,0.201496,5999.266942,0.000070,0.313882,0.333333,0.000412,0.000070,0.000070
100006262321266,2.000000,0.191155,8.393334,0.000021,0.602500,0.000000,0.000137,0.000021,0.000021
100003019048245,2.000000,0.193668,0.000000,0.000039,0.862222,1.000000,0.000164,0.000039,0.000039
100000098684129,3.000000,0.193682,2666.000000,0.000039,0.534444,0.333333,0.000263,0.000039,0.000039
100003037030250,16.000000,0.248116,2120.524290,0.002764,0.114238,0.466667,0.000312,0.002764,0.002764
100003040630082,2.000000,0.142270,114.308033,0.000000,0.618056,0.000000,0.000235,0.000000,0.000000
100005333708808,3.000000,0.161284,5088.327112,0.000000,0.396776,0.000000,0.000328,0.000000,0.000000
100003099762368,5.000000,0.209703,5157.837042,0.000161,0.220423,0.000000,0.000269,0.000161,0.000161
100006088780552,13.000000,0.262500,885.849579,0.007064,0.093228,0.153846,0.000236,0.007064,0.007064
100003755852559,10.000000,0.238168,241.737124,0.002668,0.157769,0.444444,0.000208,0.002668,0.002668
100000224617811,8.000000,0.221493,775.820491,0.000129,0.178853,0.285714,0.000224,0.000129,0.000129
100004223976368,8.000000,0.231270,3721.433923,0.000394,0.221669,0.464286,0.000264,0.000394,0.000394
100000135377203,11.000000,0.220504,2121.795615,0.000416,0.234557,0.690909,0.000337,0.000416,0.000416
100003680079816,6.000000,0.211064,2680.237860,0.000114,0.314877,0.466667,0.000273,0.000114,0.000114
100012575161730,24.000000,0.258430,8573.602944,0.002012,0.094761,0.409420,0.000462,0.002012,0.002012
100003295627600,4.000000,0.218624,61.043479,0.000173,0.406658,0.500000,0.000142,0.000173,0.000173
100004607975430,1.000000,0.214424,0.000000,0.000131,1.036982,0.000000,0.000064,0.000131,0.000131
100000184548774,6.000000,0.230112,181.645036,0.000640,0.330968,0.600000,0.000186,0.000640,0.000640
100000197624806,18.000000,0.229281,1798.798257,0.000699,0.161436,0.529412,0.000415,0.000699,0.000699
100010050694631,10.000000,0.226305,281.374607,0.000553,0.198102,0.622222,0.000268,0.000553,0.000553
100000201164758,3.000000,0.211197,798.293249,0.000091,0.381630,0.000000,0.000153,0.000091,0.000091
100000205884897,14.000000,0.265823,18238.971412,0.004913,0.120448,0.241758,0.000344,0.004913,0.004913
100003128195232,5.000000,0.217182,15412.832632,0.000113,0.330550,0.600000,0.000234,0.000113,0.000113
100006208112116,12.000000,0.235892,4660.906103,0.000518,0.188391,0.439394,0.000389,0.000518,0.000518
100000209890065,3.000000,0.210116,223.595088,0.000078,0.363204,0.000000,0.000119,0.000078,0.000078
100004726446878,13.000000,0.276516,3831.940047,0.005708,0.106032,0.269231,0.000265,0.005708,0.005708
100000244337604,6.000000,0.224099,5.224652,0.000137,0.368884,0.933333,0.000180,0.000137,0.000137
100000246032785,7.000000,0.239623,14512.063335,0.002189,0.163624,0.095238,0.000258,0.002189,0.002189
519819331,2.000000,0.194416,133.682078,0.000037,0.586168,0.000000,0.000125,0.000037,0.000037
100005541900163,5.000000,0.173655,519.008270,0.000001,0.416040,0.600000,0.000341,0.000001,0.000001
100004071801780,22.000000,0.237913,14.323928,0.001566,0.141843,0.909091,0.000364,0.001566,0.001566
100004509755777,11.000000,0.251248,322.093028,0.003370,0.166735,0.472727,0.000223,0.003370,0.003370
100003961610897,7.000000,0.215254,5.412151,0.000160,0.281749,0.809524,0.000182,0.000160,0.000160
100003982917810,7.000000,0.243162,2755.661980,0.002799,0.177879,0.285714,0.000197,0.002799,0.002799
100004787435490,24.000000,0.247311,10039.348271,0.001005,0.077974,0.173913,0.000575,0.001005,0.001005
1678967998,14.000000,0.265426,988.291589,0.010804,0.090026,0.230769,0.000241,0.010804,0.010804
100000466492484,2.000000,0.141816,10652.000000,0.000000,0.625000,0.000000,0.000286,0.000000,0.000000
100004122822985,2.000000,0.165160,13310.000000,0.000001,0.618056,0.000000,0.000247,0.000001,0.000001
724240591,9.000000,0.243162,35.628412,0.002118,0.163613,0.777778,0.000171,0.002118,0.002118
100004854702932,15.000000,0.245806,2303.335464,0.001919,0.141315,0.590476,0.000306,0.001919,0.001919
100000693433358,2.000000,0.167736,0.000000,0.000001,0.791773,1.000000,0.000155,0.000001,0.000001
100001174424853,3.000000,0.229518,275.891063,0.000851,0.370964,0.000000,0.000134,0.000851,0.000851
100004028222868,18.000000,0.245852,2790.210376,0.001434,0.109423,0.294118,0.000395,0.001434,0.001434
100001184035484,3.000000,0.244746,379.616701,0.000790,0.413714,0.666667,0.000116,0.000790,0.000790
100001367880356,3.000000,0.198113,179.880047,0.000029,0.427500,0.333333,0.000134,0.000029,0.000029
100000251004066,3.000000,0.204211,2666.000000,0.000022,0.367531,0.333333,0.000171,0.000022,0.000022
100003184883287,2.000000,0.202767,5077.136246,0.000029,0.574965,0.000000,0.000157,0.000029,0.000029
100005845303389,4.000000,0.215219,7824.189172,0.000682,0.355009,0.333333,0.000215,0.000682,0.000682
1435852601,7.000000,0.238146,182.235557,0.001097,0.183335,0.238095,0.000163,0.001097,0.001097
100005075046888,5.000000,0.253252,315.437979,0.003440,0.209938,0.000000,0.000121,0.003440,0.003440
100001748679727,3.000000,0.206360,5409.902258,0.000049,0.369341,0.000000,0.000172,0.000049,0.000049
1822552860,2.000000,0.171093,2666.000000,0.000001,0.555556,0.000000,0.000215,0.000001,0.000001
100001724431547,2.000000,0.208425,24.080206,0.000031,0.538056,0.000000,0.000091,0.000031,0.000031
100001771805063,1.000000,0.500000,0.000000,0.000000,1.250000,0.000000,0.000224,0.000000,0.000000
