#Network: ../as20graph.txt
#Nodes: 6474	Edges: 26467
#NodeId	Degree	Closeness	Betweennes	EigenVector	NetworkConstraint	ClusteringCoefficient	PageRank	HubScore	AuthorityScore
12366	2.000000	0.225839	45.789452	0.000052	0.517942	0.000000	0.000085	0.000052	0.000052
12395	3.000000	0.225839	45.789452	0.000053	0.230196	0.000000	0.000119	0.000053	0.000053
12412	2.000000	0.225839	45.789452	0.000052	0.517942	0.000000	0.000085	0.000052	0.000052
12523	2.000000	0.225839	45.789452	0.000052	0.517942	0.000000	0.000085	0.000052	0.000052
12600	1.000000	0.222173	0.000000	0.000039	1.026939	0.000000	0.000052	0.000039	0.000039
12601	2.000000	0.225839	45.789452	0.000052	0.517942	0.000000	0.000085	0.000052	0.000052
12642	3.000000	0.241359	909.007352	0.000185	0.344229	0.000000	0.000110	0.000185	0.000185
12733	2.000000	0.227858	0.000000	0.000057	0.585070	1.000000	0.000082	0.000057	0.000057
12826	2.000000	0.225839	45.789452	0.000052	0.517942	0.000000	0.000085	0.000052	0.000052
12864	2.000000	0.225839	45.789452	0.000052	0.517942	0.000000	0.000085	0.000052	0.000052
7	1.000000	0.234342	0.000000	0.000046	1.138889	0.000000	0.000051	0.000046	0.000046
8933	21.000000	0.284140	95652.769986	0.001606	0.064050	0.004762	0.000716	0.001606	0.001607
8	2.000000	0.242425	0.000000	0.000237	0.661024	1.000000	0.000087	0.000236	0.000237
302	2.000000	0.242425	0.000000	0.000237	0.661024	1.000000	0.000087	0.000236	0.000237
5707	1.000000	0.241458	0.000000	0.000223	1.076389	0.000000	0.000054	0.000223	0.000223
7276	2.000000	0.242425	0.000000	0.000237	0.661024	1.000000	0.000087	0.000236	0.000237
11773	1.000000	0.241458	0.000000	0.000223	1.076389	0.000000	0.000054	0.000223	0.000223
13348	1.000000	0.198631	0.000000	0.000013	1.109375	0.000000	0.000056	0.000013	0.000013
204	1.000000	0.255900	0.000000	0.000482	1.065089	0.000000	0.000052	0.000482	0.000483
7272	2.000000	0.255921	7.120274	0.000613	0.556870	0.000000	0.000086	0.000613	0.000614
2902	1.000000	0.229319	0.000000	0.000133	1.021728	0.000000	0.000051	0.000133	0.000133
3681	2.000000	0.250213	92.359330	0.000396	0.527932	0.000000	0.000080	0.000396	0.000396
4600	5.000000	0.233775	303.671896	0.000282	0.329758	0.000000	0.000187	0.000282	0.000282
10546	1.000000	0.229319	0.000000	0.000133	1.021728	0.000000	0.000051	0.000133	0.000133
10578	1.000000	0.229319	0.000000	0.000133	1.021728	0.000000	0.000051	0.000133	0.000133
11318	1.000000	0.229319	0.000000	0.000133	1.021728	0.000000	0.000051	0.000133	0.000133
11975	2.000000	0.240695	21.909276	0.000317	0.527457	0.000000	0.000081	0.000317	0.000317
12145	1.000000	0.229319	0.000000	0.000133	1.021728	0.000000	0.000051	0.000133	0.000133
13504	2.000000	0.229376	245.905877	0.000139	0.560988	0.000000	0.000090	0.000139	0.000139
13546	2.000000	0.240695	21.909276	0.000317	0.527457	0.000000	0.000081	0.000317	0.000317
3628	1.000000	0.251047	0.000000	0.000414	1.036982	0.000000	0.000053	0.000413	0.000414
3629	1.000000	0.251047	0.000000	0.000414	1.036982	0.000000	0.000053	0.000413	0.000414
4017	1.000000	0.251047	0.000000	0.000414	1.036982	0.000000	0.000053	0.000413	0.000414
6074	1.000000	0.251047	0.000000	0.000414	1.036982	0.000000	0.000053	0.000413	0.000414
7931	1.000000	0.251047	0.000000	0.000414	1.036982	0.000000	0.000053	0.000413	0.000414
213	1.000000	0.205486	0.000000	0.000021	1.222222	0.000000	0.000062	0.000021	0.000021
5855	1.000000	0.200987	0.000000	0.000009	1.222222	0.000000	0.000076	0.000009	0.000009
5881	1.000000	0.200987	0.000000	0.000009	1.222222	0.000000	0.000076	0.000009	0.000009
5653	1.000000	0.238030	0.000000	0.000158	1.098765	0.000000	0.000054	0.000158	0.000158
11293	1.000000	0.238030	0.000000	0.000158	1.098765	0.000000	0.000054	0.000158	0.000158
102	1.000000	0.196396	0.000000	0.000006	1.187500	0.000000	0.000063	0.000006	0.000006
11131	2.000000	0.218815	9.502871	0.000050	0.609375	0.000000	0.000103	0.000050	0.000050
2839	2.000000	0.218424	374.446876	0.000023	0.574965	0.000000	0.000110	0.000023	0.000023
37	2.000000	0.244818	116.347122	0.000266	0.589844	0.000000	0.000103	0.000265	0.000266
4302	1.000000	0.244393	0.000000	0.000256	1.109375	0.000000	0.000060	0.000256	0.000257
5324	1.000000	0.244393	0.000000	0.000256	1.109375	0.000000	0.000060	0.000256	0.000257
267	1.000000	0.249009	0.000000	0.000394	1.026235	0.000000	0.000050	0.000393	0.000394
7996	2.000000	0.252980	19.188852	0.000831	0.523966	0.000000	0.000078	0.000830	0.000831
8142	2.000000	0.262118	21.561307	0.000828	0.515840	0.000000	0.000077	0.000828	0.000829
10792	2.000000	0.263741	10.193163	0.000766	0.526813	0.000000	0.000076	0.000766	0.000767
11115	3.000000	0.250097	18.909616	0.000427	0.251886	0.000000	0.000115	0.000426	0.000427
11325	2.000000	0.265603	198.258275	0.001465	0.508059	0.000000	0.000079	0.001465	0.001466
11366	3.000000	0.254182	6.965523	0.000778	0.251886	0.000000	0.000114	0.000777	0.000779
55	1.000000	0.245050	0.000000	0.000255	1.111111	0.000000	0.000054	0.000254	0.000255
72	3.000000	0.271621	1147.208693	0.000656	0.350727	0.000000	0.000109	0.000655	0.000656
3305	9.000000	0.268857	4810.250770	0.000599	0.134921	0.000000	0.000284	0.000598	0.000599
6757	1.000000	0.230479	0.000000	0.000065	1.039931	0.000000	0.000051	0.000065	0.000065
6830	9.000000	0.282060	6613.510995	0.001527	0.115159	0.178571	0.000268	0.001526	0.001528
8468	1.000000	0.230479	0.000000	0.000065	1.039931	0.000000	0.000051	0.000065	0.000065
8773	6.000000	0.275470	13569.761909	0.000781	0.162949	0.200000	0.000245	0.000781	0.000782
8795	9.000000	0.262650	21676.712416	0.000463	0.111312	0.000000	0.000372	0.000462	0.000463
9198	3.000000	0.240293	212.353528	0.000111	0.231118	0.000000	0.000116	0.000111	0.000110
12353	3.000000	0.251262	170.355046	0.000228	0.233079	0.000000	0.000118	0.000228	0.000228
12370	2.000000	0.232115	58.063775	0.000092	0.539931	0.000000	0.000081	0.000092	0.000092
12421	4.000000	0.241044	533.966402	0.000150	0.227094	0.333333	0.000157	0.000150	0.000150
12530	1.000000	0.230479	0.000000	0.000065	1.039931	0.000000	0.000051	0.000065	0.000065
151	9.000000	0.274315	6370.174123	0.001649	0.110587	0.035714	0.000290	0.001647	0.001650
2008	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
2706	3.000000	0.260756	8410.625746	0.000579	0.365115	0.000000	0.000153	0.000578	0.000580
2772	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
4610	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
4611	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
4614	3.000000	0.262756	34.107836	0.000891	0.228559	0.000000	0.000117	0.000890	0.000892
4623	3.000000	0.262756	34.107836	0.000891	0.228559	0.000000	0.000117	0.000890	0.000892
4627	3.000000	0.262756	34.107836	0.000891	0.228559	0.000000	0.000117	0.000890	0.000892
4641	2.000000	0.262756	34.107836	0.000872	0.514259	0.000000	0.000084	0.000871	0.000873
4644	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
4655	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
4656	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
4748	3.000000	0.262714	65.930944	0.000623	0.228887	0.000000	0.000123	0.000623	0.000624
4760	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
5085	2.000000	0.260714	0.000000	0.000590	0.254463	0.000000	0.000094	0.000590	0.000591
7479	2.000000	0.270848	263.203930	0.001333	0.509579	0.000000	0.000080	0.001332	0.001335
7483	4.000000	0.264582	461.247777	0.001092	0.356521	0.333333	0.000149	0.001091	0.001094
7484	2.000000	0.262714	65.930944	0.000610	0.514997	0.000000	0.000088	0.000609	0.000611
7499	4.000000	0.262948	98.031109	0.000895	0.223415	0.333333	0.000148	0.000893	0.000896
7565	2.000000	0.262714	65.930944	0.000610	0.514997	0.000000	0.000088	0.000609	0.000611
7577	2.000000	0.260714	0.000000	0.000590	0.254463	0.000000	0.000094	0.000590	0.000591
7578	2.000000	0.262756	34.107836	0.000872	0.514259	0.000000	0.000084	0.000871	0.000873
7589	4.000000	0.276400	3112.435925	0.000988	0.192795	0.000000	0.000143	0.000987	0.000989
7642	3.000000	0.269103	408.898908	0.001090	0.228321	0.000000	0.000114	0.001089	0.001091
7646	2.000000	0.262756	34.107836	0.000872	0.514259	0.000000	0.000084	0.000871	0.000873
7695	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
8443	3.000000	0.266422	924.169538	0.000634	0.228295	0.000000	0.000120	0.000634	0.000635
9420	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
9440	3.000000	0.262714	65.930944	0.000623	0.228887	0.000000	0.000123	0.000623	0.000624
9444	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
9504	2.000000	0.262714	65.930944	0.000610	0.514997	0.000000	0.000088	0.000609	0.000611
9581	2.000000	0.264118	344.571371	0.000709	0.518838	0.000000	0.000089	0.000708	0.000710
9584	3.000000	0.262714	65.930944	0.000623	0.228887	0.000000	0.000123	0.000623	0.000624
9590	2.000000	0.262437	0.000000	0.000626	0.626180	1.000000	0.000083	0.000625	0.000627
9653	1.000000	0.260714	0.000000	0.000578	1.017851	0.000000	0.000054	0.000577	0.000579
9658	6.000000	0.265102	7372.409282	0.001391	0.185971	0.000000	0.000224	0.001389	0.001393
9666	3.000000	0.262756	34.107836	0.000891	0.228559	0.000000	0.000117	0.000890	0.000892
9729	2.000000	0.262756	34.107836	0.000872	0.514259	0.000000	0.000084	0.000871	0.000873
9742	2.000000	0.261029	0.000000	0.000605	0.573339	1.000000	0.000088	0.000604	0.000605
6804	5.000000	0.275670	3483.519449	0.000805	0.173071	0.166667	0.000165	0.000805	0.000806
6904	2.000000	0.262394	79.979124	0.000472	0.538210	0.000000	0.000077	0.000471	0.000472
8304	4.000000	0.266390	291.262484	0.000650	0.196422	0.000000	0.000130	0.000650	0.000650
8527	4.000000	0.274047	194.771226	0.000779	0.203841	0.333333	0.000130	0.000778	0.000779
8784	8.000000	0.279033	1653.121581	0.001033	0.130835	0.142857	0.000239	0.001032	0.001033
8964	3.000000	0.216546	45.883581	0.000026	0.236785	0.000000	0.000115	0.000026	0.000026
11827	2.000000	0.253346	0.000000	0.000552	0.703905	1.000000	0.000089	0.000551	0.000553
3766	2.000000	0.227634	18.516337	0.000094	0.593611	0.000000	0.000089	0.000094	0.000094
13639	2.000000	0.256987	8.088492	0.001009	0.536360	0.000000	0.000079	0.001008	0.001010
3452	2.000000	0.245478	42.235517	0.000306	0.542812	0.000000	0.000093	0.000305	0.000306
10364	1.000000	0.210806	0.000000	0.000048	1.058594	0.000000	0.000056	0.000048	0.000048
10631	1.000000	0.210806	0.000000	0.000048	1.058594	0.000000	0.000056	0.000048	0.000048
11095	7.000000	0.235433	13456.575247	0.000220	0.175941	0.000000	0.000287	0.000220	0.000220
12005	1.000000	0.210806	0.000000	0.000048	1.058594	0.000000	0.000056	0.000048	0.000048
12148	1.000000	0.210806	0.000000	0.000048	1.058594	0.000000	0.000056	0.000048	0.000048
12173	2.000000	0.245478	42.235517	0.000306	0.542812	0.000000	0.000093	0.000305	0.000306
13429	1.000000	0.210806	0.000000	0.000048	1.058594	0.000000	0.000056	0.000048	0.000048
139	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
219	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
222	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
255	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
272	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
395	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
398	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
400	2.000000	0.238874	6472.000000	0.000181	0.502776	0.000000	0.000141	0.000181	0.000181
412	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
422	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
424	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
440	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
467	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
497	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
637	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
638	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
745	3.000000	0.238891	12943.000000	0.000181	0.334567	0.000000	0.000212	0.000181	0.000181
765	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
767	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
999	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1317	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1451	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1452	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1458	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1459	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1460	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1462	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1464	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1466	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1471	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1472	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1474	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1475	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1476	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1477	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1480	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1482	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1488	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1489	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1491	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1492	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1494	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1498	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1499	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1504	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1505	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1507	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1521	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1527	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1531	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1533	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1590	2.000000	0.240070	747.637143	0.000191	0.518711	0.000000	0.000123	0.000191	0.000191
1591	2.000000	0.238865	0.000000	0.000185	0.820958	1.000000	0.000123	0.000185	0.000185
1598	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1727	3.000000	0.239528	995.742763	0.000206	0.366341	0.000000	0.000161	0.000206	0.000206
1874	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1904	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1914	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
1959	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
2046	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
3146	2.000000	0.244144	164.530013	0.000256	0.549651	0.000000	0.000107	0.000256	0.000256
3475	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
4123	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
5109	3.000000	0.243520	109.324671	0.000258	0.248148	0.000000	0.000152	0.000258	0.000258
5180	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
5181	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
5927	2.000000	0.258115	0.000000	0.000649	0.561160	1.000000	0.000102	0.000649	0.000650
5954	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
5961	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
5962	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
5972	2.000000	0.238865	0.000000	0.000185	0.820958	1.000000	0.000123	0.000185	0.000185
5974	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
6000	1.000000	0.238856	0.000000	0.000181	1.011105	0.000000	0.000071	0.000181	0.000181
99	1.000000	0.250329	0.000000	0.000385	1.160000	0.000000	0.000054	0.000385	0.000386
3935	1.000000	0.232557	0.000000	0.000137	1.160000	0.000000	0.000061	0.000137	0.000137
4193	1.000000	0.232557	0.000000	0.000137	1.160000	0.000000	0.000061	0.000137	0.000137
5099	1.000000	0.234020	0.000000	0.000167	1.109375	0.000000	0.000050	0.000167	0.000167
1104	3.000000	0.251398	93.781160	0.000400	0.378503	0.666667	0.000098	0.000400	0.000400
1126	1.000000	0.243575	0.000000	0.000138	1.036982	0.000000	0.000048	0.000138	0.000138
1200	5.000000	0.287894	121.245414	0.001903	0.236318	0.700000	0.000149	0.001901	0.001904
1888	3.000000	0.251398	93.781160	0.000400	0.378503	0.666667	0.000098	0.000400	0.000400
5506	2.000000	0.244772	93.781160	0.000169	0.527705	0.000000	0.000074	0.000169	0.000169
12634	2.000000	0.245813	54.121864	0.000197	0.532987	0.000000	0.000075	0.000197	0.000197
5682	1.000000	0.217814	0.000000	0.000043	1.187500	0.000000	0.000059	0.000043	0.000043
13555	2.000000	0.254212	5.000000	0.000407	0.574653	0.000000	0.000089	0.000406	0.000407
1653	19.000000	0.276801	96681.205648	0.000941	0.056251	0.023392	0.000982	0.000941	0.000941
2047	3.000000	0.263473	267.090192	0.000531	0.234597	0.000000	0.000116	0.000530	0.000531
2822	7.000000	0.264129	17572.753419	0.000522	0.159850	0.000000	0.000280	0.000521	0.000522
3228	3.000000	0.280277	3301.257562	0.001210	0.342359	0.333333	0.000111	0.001209	0.001211
3259	37.000000	0.265309	115197.999240	0.000616	0.056440	0.001502	0.001417	0.000615	0.000616
3265	5.000000	0.266598	2237.957473	0.000771	0.171838	0.166667	0.000158	0.000771	0.000771
3917	3.000000	0.264107	158.725606	0.000535	0.365187	0.666667	0.000109	0.000535	0.000535
5434	2.000000	0.263344	0.000000	0.000501	0.251879	0.000000	0.000088	0.000501	0.000501
5463	3.000000	0.263494	254.576289	0.000541	0.232703	0.000000	0.000115	0.000541	0.000541
5481	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
5493	4.000000	0.263870	6864.334407	0.000533	0.205880	0.000000	0.000157	0.000532	0.000533
5499	3.000000	0.282602	135.776278	0.001476	0.344007	0.666667	0.000103	0.001476	0.001477
5512	4.000000	0.272078	128.842376	0.000825	0.199851	0.333333	0.000130	0.000825	0.000826
5577	3.000000	0.277038	128.954962	0.001158	0.344145	0.333333	0.000101	0.001157	0.001159
5589	3.000000	0.263730	1464.909615	0.000536	0.390443	0.333333	0.000115	0.000536	0.000537
5590	3.000000	0.266675	32.613301	0.000766	0.372133	0.666667	0.000102	0.000765	0.000766
5603	5.000000	0.263430	25882.000000	0.000491	0.200301	0.000000	0.000306	0.000491	0.000491
6595	2.000000	0.264669	8678.632063	0.000500	0.517435	0.000000	0.000103	0.000500	0.000501
6696	4.000000	0.263516	477.579579	0.000553	0.208322	0.000000	0.000142	0.000553	0.000553
6835	2.000000	0.269843	92.250558	0.000672	0.507263	0.000000	0.000075	0.000672	0.000673
8195	2.000000	0.263441	270.917339	0.000507	0.533582	0.000000	0.000083	0.000507	0.000508
8199	3.000000	0.263655	102.938942	0.000527	0.231599	0.000000	0.000109	0.000527	0.000527
8221	2.000000	0.263408	216.100182	0.000502	0.543406	0.000000	0.000080	0.000501	0.000502
8224	4.000000	0.263859	829.819944	0.000539	0.204461	0.000000	0.000145	0.000539	0.000540
8243	2.000000	0.263967	0.000000	0.000542	0.528445	1.000000	0.000078	0.000542	0.000543
8266	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
8277	2.000000	0.263773	0.000000	0.000510	0.661946	1.000000	0.000080	0.000510	0.000510
8299	3.000000	0.263752	8001.791356	0.000492	0.346514	0.000000	0.000142	0.000491	0.000492
8301	3.000000	0.267535	756.071573	0.000837	0.226238	0.000000	0.000111	0.000836	0.000838
8350	2.000000	0.275822	4732.761174	0.000653	0.506038	0.000000	0.000087	0.000652	0.000653
8394	3.000000	0.263505	3402.551649	0.000502	0.571823	0.333333	0.000127	0.000502	0.000502
8404	6.000000	0.272490	9669.149996	0.000865	0.180289	0.133333	0.000220	0.000865	0.000865
8434	3.000000	0.279201	0.000000	0.001212	0.228057	1.000000	0.000109	0.001211	0.001213
8441	2.000000	0.263827	623.284479	0.000521	0.511018	0.000000	0.000084	0.000521	0.000521
8473	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
8497	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
8528	2.000000	0.268400	141.280529	0.000592	0.508387	0.000000	0.000077	0.000592	0.000592
8542	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
8640	2.000000	0.263967	0.000000	0.000542	0.528445	1.000000	0.000078	0.000542	0.000543
8703	2.000000	0.263967	0.000000	0.000542	0.528445	1.000000	0.000078	0.000542	0.000543
8733	3.000000	0.264528	73.297354	0.000534	0.233037	0.000000	0.000106	0.000534	0.000534
8747	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
8758	2.000000	0.263344	0.000000	0.000501	0.251879	0.000000	0.000088	0.000501	0.000501
8801	3.000000	0.263967	0.000000	0.000554	0.234864	1.000000	0.000109	0.000554	0.000555
8807	2.000000	0.263344	0.000000	0.000501	0.251879	0.000000	0.000088	0.000501	0.000501
8833	2.000000	0.263967	0.000000	0.000542	0.528445	1.000000	0.000078	0.000542	0.000543
8883	2.000000	0.263967	0.000000	0.000542	0.528445	1.000000	0.000078	0.000542	0.000543
8893	2.000000	0.269843	92.250558	0.000672	0.507263	0.000000	0.000075	0.000672	0.000673
8952	2.000000	0.271439	738.307631	0.000861	0.512832	0.000000	0.000077	0.000861	0.000862
8974	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
8984	2.000000	0.263344	0.000000	0.000501	0.251879	0.000000	0.000088	0.000501	0.000501
8993	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
9019	2.000000	0.272021	0.000000	0.000781	0.512126	1.000000	0.000075	0.000780	0.000781
9035	3.000000	0.263408	12686.400550	0.000491	0.361946	0.000000	0.000141	0.000490	0.000491
9055	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
9092	2.000000	0.263967	0.000000	0.000542	0.528445	1.000000	0.000078	0.000542	0.000543
9109	3.000000	0.271781	47.040885	0.001003	0.351788	0.666667	0.000099	0.001003	0.001003
9194	2.000000	0.266379	0.000000	0.000665	0.519486	1.000000	0.000076	0.000665	0.000665
9214	3.000000	0.272123	596.857112	0.000810	0.350452	0.333333	0.000108	0.000810	0.000810
12234	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
12479	2.000000	0.276435	370.390314	0.000898	0.510695	0.000000	0.000077	0.000898	0.000899
12493	4.000000	0.276447	520.814205	0.000929	0.269253	0.333333	0.000141	0.000929	0.000929
12532	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
12553	2.000000	0.278840	442.350394	0.000897	0.509353	0.000000	0.000079	0.000897	0.000898
12651	2.000000	0.263655	102.938942	0.000516	0.521099	0.000000	0.000078	0.000516	0.000516
12688	2.000000	0.267645	194.846506	0.000576	0.516028	0.000000	0.000078	0.000576	0.000577
12715	1.000000	0.263344	0.000000	0.000490	1.007517	0.000000	0.000051	0.000490	0.000490
12720	2.000000	0.274640	0.000000	0.000766	0.526014	1.000000	0.000079	0.000766	0.000766
12797	2.000000	0.274524	301.673917	0.000979	0.510898	0.000000	0.000078	0.000978	0.000980
2764	48.000000	0.268022	87156.139294	0.001687	0.040290	0.024977	0.001702	0.001685	0.001688
2823	3.000000	0.249913	10.075000	0.000359	0.399910	0.666667	0.000113	0.000359	0.000359
4634	5.000000	0.265646	2228.929739	0.000861	0.176208	0.166667	0.000186	0.000860	0.000862
4739	3.000000	0.252015	140.996962	0.000417	0.352358	0.333333	0.000113	0.000417	0.000418
4740	12.000000	0.267049	6635.621723	0.001711	0.115486	0.181818	0.000404	0.001710	0.001713
4742	2.000000	0.263752	56.552627	0.000726	0.508884	0.000000	0.000090	0.000725	0.000727
4744	3.000000	0.265309	245.629883	0.000740	0.353637	0.000000	0.000119	0.000739	0.000741
4752	3.000000	0.250338	48.090034	0.000330	0.239281	0.000000	0.000115	0.000330	0.000330
4763	9.000000	0.250000	25155.762986	0.000395	0.157374	0.083333	0.000425	0.000395	0.000395
4797	5.000000	0.265668	431.655191	0.000853	0.170570	0.333333	0.000180	0.000852	0.000853
4807	4.000000	0.263333	12.921068	0.000615	0.240412	0.666667	0.000141	0.000614	0.000615
4860	2.000000	0.263752	56.552627	0.000726	0.508884	0.000000	0.000090	0.000725	0.000727
